Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2025-11-04 18:17,2025-11-04 19:26,"Skullcrusher",50,10,"",,,,Triceps,"Weak Point + Arms",
2025-11-04 18:17,2025-11-04 19:26,"Bottom 2/3rd Ez Bar Curl",0,15,"",,,,Biceps,"Weak Point + Arms",
2025-11-04 18:17,2025-11-04 19:26,"Bottom 2/3rd Ez Bar Curl",5,15,"",,,,Biceps,"Weak Point + Arms",
2025-11-04 18:17,2025-11-04 19:26,"Bottom 2/3rd Ez Bar Curl",5,12,"",,,,Biceps,"Weak Point + Arms",
2025-11-04 18:17,2025-11-04 19:26,"Cable Kickbacks",15,15,"",,,,Triceps,"Weak Point + Arms",
2025-11-04 18:17,2025-11-04 19:26,"Cable Kickbacks",15,12,"",,,,Triceps,"Weak Point + Arms",
2025-11-02 15:26,2025-11-02 16:57,"Leg Curls",55,10,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Leg Curls",70,10,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Leg Curls",85,10,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hip Adduction",55,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hip Adduction",70,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hip Adduction",85,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hip Adduction",100,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hack Squats",0,8,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hack Squats",0,8,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hack Squats",90,4,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hack Squats",80,6,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Hack Squats",55,8,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Leg Extensions",55,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Leg Extensions",70,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Leg Extensions",100,12,"",,,,Legs,"Legs",
2025-11-02 15:26,2025-11-02 16:57,"Leg Extensions",105,12,"",,,,Legs,"Legs",
2025-10-21 16:53,2025-10-21 18:26,"Cross-Body Cable Y Raise",7.5,12,"",,,,Shoulders,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Cross-Body Cable Y Raise",12.5,12,"",,,,Shoulders,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Cross-Body Cable Y Raise",12.5,12,"",,,,Shoulders,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Cross-Body Cable Y Raise",15,12,"",,,,Shoulders,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Incline Dumbbell Press",35,12,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Incline Dumbbell Press",35,10,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Incline Dumbbell Press",35,10,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Incline Dumbbell Press",35,10,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Incline Dumbbell Press",40,10,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Overhead Cable Extension Bar",15,12,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Overhead Cable Extension Bar",25,12,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Overhead Cable Extension Bar",30,12,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Overhead Cable Extension Bar",35,12,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Tricep pushdown",20,10,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Tricep pushdown",30,10,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Tricep pushdown",35,10,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Tricep pushdown",42.5,8,"",,,,Triceps,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Inclined Machine Press",25,10,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Inclined Machine Press",35,10,"",,,,Chest,"Push",
2025-10-21 16:53,2025-10-21 18:26,"Inclined Machine Press",35,10,"",,,,Chest,"Push",
2025-10-19 15:08,2025-10-19 16:31,"Cross-Body Lat Pull-Around",20,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cross-Body Lat Pull-Around",30,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cross-Body Lat Pull-Around",35,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cross-Body Lat Pull-Around",42.5,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Chest Supported Rows",35,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Chest Supported Rows",45,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Chest Supported Rows",55,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Chest Supported Rows",55,10,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Lat Pushdowns",25,12,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Lat Pushdowns",25,12,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Lat Pushdowns",30,12,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Lat Pushdowns",30,12,"",,,,Back,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Hammer Preacher Curls",15,12,"",,,,Biceps,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Hammer Preacher Curls",15,12,"",,,,Biceps,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Hammer Preacher Curls",15,12,"",,,,Biceps,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Hammer Preacher Curls",15,12,"",,,,Biceps,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cable Face Pulls",30,12,"",,,,Shoulders,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cable Face Pulls",42.5,12,"",,,,Shoulders,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cable Face Pulls",50,12,"",,,,Shoulders,"Pull ",
2025-10-19 15:08,2025-10-19 16:31,"Cable Face Pulls",50,12,"",,,,Shoulders,"Pull ",
2025-08-15 18:17,2025-08-15 19:36,"Cable Lateral Raises",10,15,"",,,,Shoulders,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Lateral Raises",10,12,"",,,,Shoulders,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Lateral Raises",15,12,"",,,,Shoulders,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Lateral Raises",15,12,"",,,,Shoulders,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Lateral Raises",20,12,"",,,,Shoulders,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Incline Dumbbell Press",45,12,"Slow Controlled reps",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Incline Dumbbell Press",45,10,"",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Incline Dumbbell Press",55,10,"",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Incline Dumbbell Press",60,10,"",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Incline Dumbbell Press",65,10,"Last rep fail",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Flys",7.5,15,"",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Flys",10,15,"integrated partials",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Flys",12.5,15,"",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Flys",15,15,"",,,,Chest,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Skullcrusher",40,12,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Skullcrusher",50,12,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Skullcrusher",60,12,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Skullcrusher",60,10,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Close Grip Bench Press",0,12,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Close Grip Bench Press",0,12,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Close Grip Bench Press",10,15,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Close Grip Bench Press",10,15,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Close Grip Bench Press",15,15,"",,,,Triceps,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Crunch",35,12,"",,,,Abs,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Crunch",57.5,12,"",,,,Abs,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Crunch",65,12,"",,,,Abs,"Push",
2025-08-15 18:17,2025-08-15 19:36,"Cable Crunch",72.5,12,"",,,,Abs,"Push",
2025-08-13 18:15,2025-08-13 19:25,"Cross-Body Lat Pull-Around",25,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cross-Body Lat Pull-Around",35,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cross-Body Lat Pull-Around",42.5,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cross-Body Lat Pull-Around",44.5,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Snatch-grip RDL",20,8,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Snatch-grip RDL",35,8,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Snatch-grip RDL",45,8,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Snatch-grip RDL",70,8,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Chest Supported T-Row",25,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Chest Supported T-Row",35,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Chest Supported T-Row",45,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Chest Supported T-Row",55,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Lat Pushdowns",25,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Lat Pushdowns",35,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Lat Pushdowns",37.5,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Lat Pushdowns",37.5,12,"",,,,Back,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Hammer Curl",20,15,"",,,,Biceps,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Hammer Curl",25,12,"",,,,Biceps,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Hammer Curl",27.5,12,"",,,,Biceps,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Hammer Curl",30,,"",,,,Biceps,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cable Face Pulls",27.5,12,"",,,,Shoulders,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cable Face Pulls",37.5,12,"",,,,Shoulders,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cable Face Pulls",52.5,12,"",,,,Shoulders,"Pull ",
2025-08-13 18:15,2025-08-13 19:25,"Cable Face Pulls",62.5,12,"",,,,Shoulders,"Pull ",
2025-08-12 18:07,2025-08-12 19:10,"Lying Leg Curls",40,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Lying Leg Curls",55,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Lying Leg Curls",70,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Lying Leg Curls",85,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Lying Leg Curls",100,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press",35,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press",45,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press",90,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press",125,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press",135,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Barbell Lunges",10,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Barbell Lunges",25,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Barbell Lunges",35,8,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Extensions",70,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Extensions",100,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Extensions",110,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Extensions",130,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Hip Adduction",55,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Hip Adduction",85,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Hip Adduction",100,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Hip Adduction",115,10,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press Calf Press",35,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press Calf Press",35,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press Calf Press",45,12,"",,,,Legs,"Legs #2",
2025-08-12 18:07,2025-08-12 19:10,"Leg Press Calf Press",45,12,"",,,,Legs,"Legs #2",
2025-08-11 18:34,2025-08-11 19:38,"Machine Shoulder Press",45,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Machine Shoulder Press",45,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Machine Shoulder Press",70,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Machine Shoulder Press",70,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Machine Shoulder Press",80,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Cross-Body Cable Y Raise",7.5,14,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Cross-Body Cable Y Raise",12.5,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Cross-Body Cable Y Raise",15,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Cross-Body Cable Y Raise",17.5,12,"",,,,Shoulders,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Decline Barbell Press",10,12,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Decline Barbell Press",20,12,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Decline Barbell Press",25,12,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Decline Barbell Press",35,12,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Decline Barbell Press",35,10,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Low to High Cable Fly ",7.5,15,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Low to High Cable Fly ",12.5,15,"",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Low to High Cable Fly ",15,12,"long-partials",,,,Chest,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Triceps Extensions",30,15,"",,,,Triceps,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Triceps Extensions",32.5,12,"",,,,Triceps,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Triceps Extensions",35,12,"Check form",,,,Triceps,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Triceps Extensions",35,12,"",,,,Triceps,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Ab Wheel Rollout",0,10,"",,,,Abs,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Ab Wheel Rollout",0,10,"",,,,Abs,"Push #2",
2025-08-11 18:34,2025-08-11 19:38,"Ab Wheel Rollout",,,"",,,,Abs,"Push #2",
2025-08-07 19:03,2025-08-07 20:30,"Smith Machine Overhead Press",0,15,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Smith Machine Overhead Press",25,15,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Smith Machine Overhead Press",45,12,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Smith Machine Overhead Press",45,12,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Smith Machine Overhead Press",50,12,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Dumbbell Lateral Raises",15,12,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Dumbbell Lateral Raises",15,12,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Dumbbell Lateral Raises",22.5,12,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Dumbbell Lateral Raises",25,10,"",,,,Shoulders,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Skullcrusher",40,12,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Skullcrusher",70,12,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Skullcrusher",70,12,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Skullcrusher",70,10,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Spider Curls",20,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Spider Curls",20,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Spider Curls",22.5,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Spider Curls",22.5,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Inclined Curls",20,15,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Inclined Curls",22.5,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Inclined Curls",22.5,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Inclined Curls",22.5,12,"",,,,Biceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Tricep Diverging Pushdown",25,15,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Tricep Diverging Pushdown",40,15,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Tricep Diverging Pushdown",40,12,"",,,,Triceps,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Cable Crunch",35,12,"",,,,Abs,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Cable Crunch",57.5,15,"",,,,Abs,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Cable Crunch",65,12,"",,,,Abs,"Arms & Weak point",
2025-08-07 19:03,2025-08-07 20:30,"Cable Crunch",72.5,12,"",,,,Abs,"Arms & Weak point",
2025-08-05 18:51,2025-08-05 19:59,"Overhand Cable Row",50,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Overhand Cable Row",70,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Overhand Cable Row",70,10,"Grip Strength",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Overhand Cable Row",70,10,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Lat Pull-down ",35,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Lat Pull-down ",42.5,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Lat Pull-down ",50,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Lat Pull-down ",60,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Lat Pull-down ",65,10,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Hyperextensions",0,15,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Hyperextensions",0,20,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Hyperextensions",0,20,"failed towards the end",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Zottoman Curl",17.5,12,"",,,,Biceps,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Zottoman Curl",20,12,"",,,,Biceps,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Zottoman Curl",20,12,"",,,,Biceps,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Zottoman Curl",22.5,12,"",,,,Biceps,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Cable reverse Fly",7.5,21,"5,4,3+",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Cable reverse Fly",7.5,15,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"Cable reverse Fly",12.5,15,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Shrugs",50,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Shrugs",60,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Shrugs",70,12,"",,,,Back,"Pull #2",
2025-08-05 18:51,2025-08-05 19:59,"DB Shrugs",75,10,"",,,,Back,"Pull #2",
2025-08-03 16:09,2025-08-03 17:33,"Low to High Cable Fly ",7.5,15,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Low to High Cable Fly ",17.5,15,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Low to High Cable Fly ",22.5,15,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Low to High Cable Fly ",25,12,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB Chest Press",35,12,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB Chest Press",45,12,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB Chest Press",60,12,"",,,,Chest,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Inclined Curls",17.5,15,"",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Inclined Curls",17.5,15,"Slowed reps",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Inclined Curls",17.5,15,"slowed reps",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Inclined Curls",20.5,12,"long partials",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB French Press",30,15,"",,,,Triceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB French Press",50,10,"",,,,Triceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB French Press",60,10,"",,,,Triceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"DB French Press",65,10,"",,,,Triceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Bottom 2/3rd Ez Bar Curl",0,15,"",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Bottom 2/3rd Ez Bar Curl",5,15,"",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Bottom 2/3rd Ez Bar Curl",10,15,"",,,,Biceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Cable Kickbacks",15,15,"",,,,Triceps,"Weak point & Arms",
2025-08-03 16:09,2025-08-03 17:33,"Cable Kickbacks",20,15,"",,,,Triceps,"Weak point & Arms",
2025-08-02 16:29,2025-08-02 17:52,"Lying Leg Curls",40,10,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Lying Leg Curls",75,10,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Lying Leg Curls",100,10,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Lying Leg Curls",100,10,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Lying Leg Curls",115,10,"Last two maybe half rep",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hip Adduction",55,12,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hip Adduction",85,12,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hip Adduction",100,12,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hip Adduction",110,12,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hack Squats",45,8,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hack Squats",45,8,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hack Squats",80,8,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hack Squats",80,6,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Hack Squats",90,4,"",,,,Legs,"Legs ",
2025-08-02 16:29,2025-08-02 17:52,"Leg Extensions",70,15,"",,,,Legs,"Legs ",
